"city_depart","city_arrival","count","city_arrival_present","city_depart_present"
31004,34025,1,NA,NA
31004,34027,1,NA,NA
31004,34040,2,NA,NA
31004,34041,3,NA,NA
31004,34042,1,NA,NA
31004,35002,9,NA,NA
31004,35005,3,NA,NA
31004,35006,2,NA,NA
31004,35011,5,NA,NA
31004,35013,172,NA,NA
31004,35014,6,NA,NA
31004,35029,95,NA,NA
31004,36006,2,NA,NA
31004,36008,7,NA,NA
31004,36010,1,NA,NA
31004,36015,23,NA,NA
31004,37002,1,NA,NA
31004,37007,1,NA,NA
31004,37011,4,NA,NA
31004,37012,3,NA,NA
31004,37015,2,NA,NA
31004,37020,3,NA,NA
31004,38002,1,NA,NA
31004,38014,6,NA,NA
31004,38016,4,NA,NA
31004,38025,4,NA,NA
31004,41002,5,NA,NA
31004,41027,1,NA,NA
31004,41048,2,NA,NA
31004,41082,2,NA,NA
31004,42006,4,NA,NA
31004,42008,2,NA,NA
31004,42011,1,NA,NA
31004,42025,1,NA,NA
31004,43002,1,NA,NA
31004,43005,3,NA,NA
31004,43007,1,NA,NA
31004,43010,8,NA,NA
31004,44001,7,NA,NA
31004,44011,3,NA,NA
31004,44013,1,NA,NA
31004,44019,2,NA,NA
31004,44020,2,NA,NA
31004,44021,96,NA,NA
31004,44029,1,NA,NA
31004,44036,1,NA,NA
31004,44040,3,NA,NA
31004,44043,4,NA,NA
31004,44048,1,NA,NA
31004,44052,1,NA,NA
31004,44064,2,NA,NA
31004,45035,2,NA,NA
31004,46003,2,NA,NA
31004,46014,2,NA,NA
31004,46021,3,NA,NA
31004,54010,1,NA,NA
31004,57081,1,NA,NA
31004,62006,1,NA,NA
31004,63023,1,NA,NA
31004,71034,1,NA,NA
31004,72029,1,NA,NA
31004,72039,3,NA,NA
31004,73001,1,NA,NA
31004,73009,1,NA,NA
31004,91013,1,NA,NA
31004,92006,1,NA,NA
31005,11001,4,NA,NA
31005,11002,219,NA,NA
31005,11004,1,NA,NA
31005,11005,2,NA,NA
31005,11008,12,NA,NA
31005,11009,1,NA,NA
31005,11013,4,NA,NA
31005,11023,1,NA,NA
31005,11024,8,NA,NA
31005,11029,11,NA,NA
31005,11038,3,NA,NA
31005,11039,1,NA,NA
31005,11040,1,NA,NA
31005,11044,3,NA,NA
31005,11050,3,NA,NA
31005,11052,5,NA,NA
31005,11056,25,NA,NA
31005,12002,1,NA,NA
31005,12005,1,NA,NA
31005,12007,5,NA,NA
31005,12009,1,NA,NA
31005,12014,2,NA,NA
31005,12021,1,NA,NA
31005,12025,20,NA,NA
31005,12030,2,NA,NA
31005,12040,2,NA,NA
31005,13003,1,NA,NA
31005,13004,3,NA,NA
31005,13008,3,NA,NA
31005,13011,4,NA,NA
31005,13017,4,NA,NA
31005,13031,1,NA,NA
31005,13035,2,NA,NA
31005,13040,3,NA,NA
31005,13049,1,NA,NA
31005,21001,51,NA,NA
31005,21002,13,NA,NA
31005,21003,6,NA,NA
31005,21004,917,NA,NA
31005,21005,45,NA,NA
31005,21006,82,NA,NA
31005,21007,18,NA,NA
31005,21008,1,NA,NA
31005,21009,72,NA,NA
31005,21010,13,NA,NA
31005,21011,2,NA,NA
31005,21012,43,NA,NA
31005,21013,118,NA,NA
31005,21014,36,NA,NA
31005,21015,130,NA,NA
31005,21016,20,NA,NA
31005,21017,10,NA,NA
31005,21018,26,NA,NA
31005,21019,13,NA,NA
31005,23002,18,NA,NA
31005,23003,7,NA,NA
31005,23016,15,NA,NA
31005,23025,10,NA,NA
31005,23027,8,NA,NA
31005,23033,1,NA,NA
31005,23039,1,NA,NA
31005,23044,3,NA,NA
31005,23045,4,NA,NA
31005,23047,34,NA,NA
31005,23050,2,NA,NA
31005,23060,2,NA,NA
31005,23077,2,NA,NA
31005,23081,9,NA,NA
31005,23086,5,NA,NA
31005,23088,23,NA,NA
31005,23094,71,NA,NA
31005,23097,1,NA,NA
31005,23098,2,NA,NA
31005,23099,2,NA,NA
31005,23100,1,NA,NA
31005,23102,4,NA,NA
31005,24001,3,NA,NA
31005,24011,1,NA,NA
31005,24014,2,NA,NA
31005,24020,5,NA,NA
31005,24055,2,NA,NA
31005,24059,1,NA,NA
31005,24062,61,NA,NA
31005,24086,2,NA,NA
31005,24094,1,NA,NA
31005,24107,1,NA,NA
31005,24134,1,NA,NA
31005,24135,1,NA,NA
31005,25005,1,NA,NA
31005,25014,1,NA,NA
31005,25048,2,NA,NA
31005,25050,2,NA,NA
31005,25072,1,NA,NA
31005,25105,2,NA,NA
31005,25110,3,NA,NA
31005,25121,3,NA,NA
31005,31003,396,NA,NA
31005,31004,492,NA,NA
31005,31005,26147,NA,NA
31005,31006,416,NA,NA
31005,31012,318,NA,NA
31005,31022,968,NA,NA
31005,31033,248,NA,NA
31005,31040,718,NA,NA
31005,31042,65,NA,NA
31005,31043,1204,NA,NA
31005,32003,41,NA,NA
31005,32006,9,NA,NA
31005,32010,19,NA,NA
31005,32011,27,NA,NA
31005,33011,69,NA,NA
31005,33021,12,NA,NA
31005,33029,2,NA,NA
31005,33037,5,NA,NA
31005,33039,2,NA,NA
31005,33040,7,NA,NA
31005,34002,4,NA,NA
31005,34003,2,NA,NA
31005,34009,5,NA,NA
31005,34013,26,NA,NA
31005,34022,281,NA,NA
31005,34023,34,NA,NA
31005,34025,6,NA,NA
31005,34027,22,NA,NA
31005,34040,41,NA,NA
31005,34041,29,NA,NA
31005,34042,20,NA,NA
31005,34043,2,NA,NA
31005,35002,38,NA,NA
31005,35005,69,NA,NA
31005,35006,45,NA,NA
31005,35011,26,NA,NA
31005,35013,1058,NA,NA
31005,35014,38,NA,NA
31005,35029,144,NA,NA
31005,36006,50,NA,NA
31005,36007,15,NA,NA
31005,36008,79,NA,NA
31005,36010,6,NA,NA
31005,36011,69,NA,NA
31005,36012,10,NA,NA
31005,36015,390,NA,NA
31005,36019,16,NA,NA
31005,37002,6,NA,NA
31005,37007,21,NA,NA
31005,37010,6,NA,NA
31005,37011,26,NA,NA
31005,37012,32,NA,NA
31005,37015,100,NA,NA
31005,37017,14,NA,NA
31005,37018,55,NA,NA
31005,37020,52,NA,NA
31005,38002,2,NA,NA
31005,38008,15,NA,NA
31005,38014,48,NA,NA
31005,38016,50,NA,NA
31005,38025,46,NA,NA
31005,41002,37,NA,NA
31005,41011,2,NA,NA
31005,41018,2,NA,NA
31005,41034,4,NA,NA
31005,41048,6,NA,NA
31005,41063,1,NA,NA
31005,41081,2,NA,NA
31005,41082,4,NA,NA
31005,42003,1,NA,NA
31005,42004,1,NA,NA
31005,42006,12,NA,NA
31005,42011,3,NA,NA
31005,42023,2,NA,NA
31005,42025,19,NA,NA
31005,42026,1,NA,NA
31005,42028,9,NA,NA
31005,43002,5,NA,NA
31005,43005,92,NA,NA
31005,43007,4,NA,NA
31005,43010,172,NA,NA
31005,43014,1,NA,NA
31005,43018,7,NA,NA
31005,44001,85,NA,NA
31005,44011,28,NA,NA
31005,44012,1,NA,NA
31005,44013,8,NA,NA
31005,44019,13,NA,NA
31005,44020,10,NA,NA
31005,44021,1212,NA,NA
31005,44029,20,NA,NA
31005,44034,7,NA,NA
31005,44036,8,NA,NA
31005,44040,26,NA,NA
31005,44043,39,NA,NA
31005,44045,2,NA,NA
31005,44048,3,NA,NA
31005,44049,7,NA,NA
31005,44052,2,NA,NA
31005,44064,13,NA,NA
31005,44072,7,NA,NA
31005,44073,1,NA,NA
31005,44080,7,NA,NA
31005,44081,8,NA,NA
31005,45017,3,NA,NA
31005,45035,18,NA,NA
31005,45041,3,NA,NA
31005,45057,1,NA,NA
31005,45059,1,NA,NA
31005,46003,7,NA,NA
31005,46013,3,NA,NA
31005,46014,16,NA,NA
31005,46021,14,NA,NA
31005,46024,1,NA,NA
31005,46025,4,NA,NA
31005,52011,3,NA,NA
31005,52012,1,NA,NA
31005,52063,1,NA,NA
31005,53053,1,NA,NA
31005,54007,14,NA,NA
31005,54010,3,NA,NA
31005,55004,1,NA,NA
31005,55022,1,NA,NA
31005,55023,1,NA,NA
31005,55040,1,NA,NA
31005,56086,1,NA,NA
31005,57081,6,NA,NA
31005,57094,1,NA,NA
31005,62063,2,NA,NA
31005,62118,2,NA,NA
31005,62119,2,NA,NA
31005,63023,1,NA,NA
31005,63072,1,NA,NA
31005,71004,1,NA,NA
31005,71016,2,NA,NA
31005,71017,1,NA,NA
31005,71020,1,NA,NA
31005,71022,3,NA,NA
31005,71034,13,NA,NA
31005,71053,4,NA,NA
31005,71067,1,NA,NA
31005,71070,1,NA,NA
31005,72030,2,NA,NA
31005,72039,2,NA,NA
31005,73083,1,NA,NA
31005,73107,1,NA,NA
31005,92035,1,NA,NA
31005,92094,1,NA,NA
31005,92141,2,NA,NA
31005,92142,1,NA,NA
31006,11002,21,NA,NA
31006,11013,1,NA,NA
31006,11024,1,NA,NA
31006,11029,1,NA,NA
31006,11039,1,NA,NA
31006,11052,1,NA,NA
31006,12007,1,NA,NA
31006,12014,1,NA,NA
31006,13006,1,NA,NA
31006,13023,1,NA,NA
31006,13049,2,NA,NA
31006,21001,3,NA,NA
31006,21004,44,NA,NA
31006,21005,1,NA,NA
31006,21006,4,NA,NA
31006,21007,1,NA,NA
31006,21008,1,NA,NA
31006,21009,4,NA,NA
31006,21012,1,NA,NA
31006,21013,8,NA,NA
31006,21014,3,NA,NA
31006,21015,9,NA,NA
31006,21016,1,NA,NA
31006,21018,2,NA,NA
31006,21019,1,NA,NA
31006,23003,2,NA,NA
31006,23016,1,NA,NA
31006,23025,2,NA,NA
31006,23027,1,NA,NA
31006,23047,1,NA,NA
31006,23081,1,NA,NA
31006,23088,1,NA,NA
31006,23094,5,NA,NA
31006,24055,1,NA,NA
31006,24062,2,NA,NA
31006,31003,81,NA,NA
31006,31004,27,NA,NA
31006,31005,1476,NA,NA
31006,31006,822,NA,NA
31006,31012,21,NA,NA
31006,31022,105,NA,NA
31006,31033,14,NA,NA
31006,31040,54,NA,NA
31006,31042,4,NA,NA
31006,31043,297,NA,NA
31006,32003,1,NA,NA
31006,32006,1,NA,NA
31006,33011,1,NA,NA
31006,33029,1,NA,NA
31006,33040,1,NA,NA
31006,34009,2,NA,NA
31006,34013,3,NA,NA
31006,34022,18,NA,NA
31006,34023,4,NA,NA
31006,34027,1,NA,NA
31006,34040,2,NA,NA
31006,34042,2,NA,NA
31006,35005,4,NA,NA
31006,35006,3,NA,NA
31006,35011,1,NA,NA
31006,35013,50,NA,NA
31006,35014,2,NA,NA
31006,35029,8,NA,NA
31006,36006,3,NA,NA
31006,36008,10,NA,NA
31006,36010,1,NA,NA
31006,36011,5,NA,NA
31006,36015,23,NA,NA
31006,37002,1,NA,NA
31006,37007,3,NA,NA
31006,37011,1,NA,NA
31006,37012,2,NA,NA
31006,37015,7,NA,NA
31006,37018,7,NA,NA
31006,37020,1,NA,NA
31006,38014,3,NA,NA
31006,38016,2,NA,NA
31006,38025,2,NA,NA
31006,41002,2,NA,NA
31006,42006,3,NA,NA
31006,43002,6,NA,NA
31006,43005,41,NA,NA
31006,43007,5,NA,NA
31006,43010,97,NA,NA
31006,43014,2,NA,NA
31006,43018,4,NA,NA
31006,44001,24,NA,NA
31006,44011,1,NA,NA
31006,44013,1,NA,NA
31006,44019,7,NA,NA
31006,44020,2,NA,NA
31006,44021,89,NA,NA
31006,44029,2,NA,NA
31006,44036,3,NA,NA
31006,44043,2,NA,NA
31006,44045,1,NA,NA
31006,44048,1,NA,NA
31006,44049,1,NA,NA
31006,44064,4,NA,NA
31006,44080,5,NA,NA
31006,45017,2,NA,NA
31006,45035,1,NA,NA
31006,45064,1,NA,NA
31006,46003,2,NA,NA
31006,46014,3,NA,NA
31006,46021,3,NA,NA
31006,52011,1,NA,NA
31006,53053,1,NA,NA
31006,56016,1,NA,NA
31006,57027,1,NA,NA
31006,72029,1,NA,NA
31006,82009,1,NA,NA
31012,11001,2,NA,NA
31012,11002,19,NA,NA
31012,11005,1,NA,NA
31012,11050,3,NA,NA
31012,11056,4,NA,NA
31012,12021,1,NA,NA
31012,12025,1,NA,NA
31012,12030,4,NA,NA
31012,13019,1,NA,NA
31012,13040,1,NA,NA
31012,13049,1,NA,NA
31012,21001,4,NA,NA
31012,21004,81,NA,NA
31012,21005,9,NA,NA
31012,21006,5,NA,NA
31012,21007,5,NA,NA
31012,21008,1,NA,NA
31012,21009,6,NA,NA
31012,21010,1,NA,NA
31012,21012,6,NA,NA
31012,21013,11,NA,NA
31012,21014,3,NA,NA
31012,21015,9,NA,NA
31012,21016,1,NA,NA
31012,21017,3,NA,NA
31012,21018,4,NA,NA
31012,23002,1,NA,NA
31012,23003,3,NA,NA
31012,23016,2,NA,NA
31012,23025,3,NA,NA
31012,23027,1,NA,NA
31012,23047,3,NA,NA
31012,23062,1,NA,NA
31012,23086,2,NA,NA
31012,23088,4,NA,NA
31012,23094,14,NA,NA
31012,23101,1,NA,NA
31012,24020,1,NA,NA
31012,24062,12,NA,NA
31012,25072,1,NA,NA
31012,25110,1,NA,NA
31012,31003,30,NA,NA
31012,31004,42,NA,NA
31012,31005,1881,NA,NA
31012,31006,27,NA,NA
31012,31012,988,NA,NA
31012,31022,121,NA,NA
31012,31033,78,NA,NA
31012,31040,260,NA,NA
31012,31042,15,NA,NA
31012,31043,33,NA,NA
31012,32003,9,NA,NA
31012,32010,5,NA,NA
31012,32011,5,NA,NA
31012,33011,11,NA,NA
31012,33040,1,NA,NA
31012,34009,1,NA,NA
31012,34013,1,NA,NA
31012,34022,25,NA,NA
31012,34023,1,NA,NA
31012,34027,5,NA,NA
31012,34040,4,NA,NA
31012,34041,4,NA,NA
31012,34042,3,NA,NA
31012,34043,1,NA,NA
31012,35002,16,NA,NA
31012,35005,52,NA,NA
31012,35006,38,NA,NA
31012,35011,10,NA,NA
31012,35013,427,NA,NA
31012,35014,66,NA,NA
31012,35029,49,NA,NA
31012,36006,15,NA,NA
31012,36007,3,NA,NA
31012,36008,12,NA,NA
31012,36010,2,NA,NA
31012,36011,11,NA,NA
31012,36012,2,NA,NA
31012,36015,53,NA,NA
31012,36019,1,NA,NA
31012,37010,1,NA,NA
31012,37011,2,NA,NA
31012,37012,6,NA,NA
31012,37015,13,NA,NA
31012,37017,3,NA,NA
31012,37018,13,NA,NA
31012,37020,10,NA,NA
31012,38008,3,NA,NA
31012,38014,8,NA,NA
31012,38016,13,NA,NA
31012,38025,14,NA,NA
31012,41002,7,NA,NA
31012,41048,1,NA,NA
31012,42003,1,NA,NA
31012,42006,4,NA,NA
31012,42011,1,NA,NA
31012,42025,3,NA,NA
31012,43002,1,NA,NA
31012,43005,5,NA,NA
31012,43010,4,NA,NA
31012,43014,1,NA,NA
31012,44001,8,NA,NA
31012,44011,6,NA,NA
31012,44012,1,NA,NA
31012,44013,3,NA,NA
31012,44019,1,NA,NA
31012,44020,2,NA,NA
31012,44021,131,NA,NA
31012,44034,1,NA,NA
31012,44043,1,NA,NA
31012,44048,1,NA,NA
31012,44052,1,NA,NA
31012,44064,5,NA,NA
31012,44072,1,NA,NA
31012,44080,1,NA,NA
31012,44081,1,NA,NA
31012,45041,1,NA,NA
31012,46003,1,NA,NA
31012,46021,4,NA,NA
31012,54007,3,NA,NA
31012,71004,1,NA,NA
31012,71016,1,NA,NA
31012,71022,1,NA,NA
31012,72020,1,NA,NA
31012,92035,1,NA,NA
31012,92094,1,NA,NA
31022,11001,1,NA,NA
31022,11002,34,NA,NA
31022,11005,1,NA,NA
31022,11018,1,NA,NA
31022,11029,1,NA,NA
31022,11052,1,NA,NA
31022,11056,3,NA,NA
31022,12007,2,NA,NA
31022,12025,5,NA,NA
31022,12030,1,NA,NA
31022,12035,1,NA,NA
31022,13004,2,NA,NA
31022,21001,9,NA,NA
31022,21002,2,NA,NA
31022,21003,2,NA,NA
31022,21004,110,NA,NA
31022,21005,3,NA,NA
31022,21006,12,NA,NA
31022,21007,5,NA,NA
31022,21009,9,NA,NA
31022,21010,2,NA,NA
31022,21012,4,NA,NA
31022,21013,19,NA,NA
31022,21014,4,NA,NA
31022,21015,13,NA,NA
31022,21016,3,NA,NA
31022,21017,3,NA,NA
31022,21018,6,NA,NA
31022,21019,6,NA,NA
31022,23002,2,NA,NA
31022,23003,1,NA,NA
31022,23016,2,NA,NA
31022,23025,2,NA,NA
31022,23027,2,NA,NA
31022,23033,1,NA,NA
31022,23045,1,NA,NA
31022,23047,5,NA,NA
31022,23086,1,NA,NA
31022,23088,10,NA,NA
31022,23094,11,NA,NA
31022,23102,1,NA,NA
31022,24020,1,NA,NA
31022,24038,1,NA,NA
31022,24055,2,NA,NA
31022,24062,6,NA,NA
31022,24066,1,NA,NA
31022,31003,245,NA,NA
31022,31004,38,NA,NA
31022,31005,2542,NA,NA
31022,31006,40,NA,NA
31022,31012,53,NA,NA
31022,31022,1961,NA,NA
31022,31033,141,NA,NA
31022,31040,361,NA,NA
31022,31042,9,NA,NA
31022,31043,69,NA,NA
31022,32003,6,NA,NA
31022,32006,3,NA,NA
31022,32010,5,NA,NA
31022,32011,23,NA,NA
31022,33011,11,NA,NA
31022,33021,3,NA,NA
31022,33029,1,NA,NA
31022,33037,2,NA,NA
31022,33040,1,NA,NA
31022,33041,1,NA,NA
31022,34003,3,NA,NA
31022,34009,2,NA,NA
31022,34013,6,NA,NA
31022,34022,44,NA,NA
31022,34023,14,NA,NA
31022,34025,4,NA,NA
31022,34027,3,NA,NA
31022,34040,8,NA,NA
31022,34041,10,NA,NA
31022,34042,3,NA,NA
31022,35002,3,NA,NA
31022,35005,15,NA,NA
31022,35006,15,NA,NA
31022,35011,7,NA,NA
31022,35013,176,NA,NA
31022,35014,11,NA,NA
31022,35029,19,NA,NA
31022,36006,33,NA,NA
31022,36007,10,NA,NA
31022,36008,35,NA,NA
31022,36010,1,NA,NA
31022,36011,33,NA,NA
31022,36015,141,NA,NA
31022,36019,6,NA,NA
31022,37002,4,NA,NA
31022,37007,14,NA,NA
31022,37010,4,NA,NA
31022,37011,23,NA,NA
31022,37012,19,NA,NA
31022,37015,57,NA,NA
31022,37017,9,NA,NA
31022,37018,107,NA,NA
31022,37020,56,NA,NA
31022,38008,1,NA,NA
31022,38014,3,NA,NA
31022,38016,13,NA,NA
31022,38025,11,NA,NA
31022,41002,11,NA,NA
31022,41063,1,NA,NA
31022,41082,1,NA,NA
31022,42006,2,NA,NA
31022,42011,1,NA,NA
31022,42025,5,NA,NA
31022,43002,1,NA,NA
31022,43005,11,NA,NA
31022,43010,18,NA,NA
31022,43018,1,NA,NA
31022,44001,38,NA,NA
31022,44011,16,NA,NA
31022,44012,1,NA,NA
31022,44013,2,NA,NA
31022,44019,3,NA,NA
31022,44020,2,NA,NA
31022,44021,209,NA,NA
31022,44029,13,NA,NA
31022,44034,1,NA,NA
31022,44036,1,NA,NA
31022,44040,7,NA,NA
31022,44043,12,NA,NA
31022,44048,3,NA,NA
31022,44049,6,NA,NA
31022,44052,2,NA,NA
31022,44064,6,NA,NA
31022,44072,1,NA,NA
31022,44080,1,NA,NA
31022,44081,4,NA,NA
31022,45017,2,NA,NA
31022,45035,6,NA,NA
31022,45061,1,NA,NA
31022,45065,1,NA,NA
31022,46003,1,NA,NA
31022,46014,5,NA,NA
31022,46021,1,NA,NA
31022,46024,1,NA,NA
31022,52011,2,NA,NA
31022,54007,1,NA,NA
31022,54010,1,NA,NA
31022,71004,1,NA,NA
31022,71034,1,NA,NA
31022,71053,1,NA,NA
31022,72039,1,NA,NA
31022,81001,1,NA,NA
31033,11001,2,NA,NA
31033,11002,33,NA,NA
31033,11005,1,NA,NA
31033,11008,2,NA,NA
31033,11029,1,NA,NA
31033,11040,1,NA,NA
31033,11052,2,NA,NA
31033,12025,1,NA,NA
31033,12030,1,NA,NA
31033,13025,1,NA,NA
31033,13040,2,NA,NA
31033,21001,6,NA,NA
31033,21002,3,NA,NA
31033,21003,1,NA,NA
31033,21004,65,NA,NA
31033,21005,5,NA,NA
31033,21006,6,NA,NA
31033,21009,2,NA,NA
31033,21012,3,NA,NA
31033,21013,14,NA,NA
31033,21014,1,NA,NA
31033,21015,4,NA,NA
31033,21017,1,NA,NA
31033,21018,3,NA,NA
31033,23002,3,NA,NA
31033,23003,1,NA,NA
31033,23016,2,NA,NA
31033,23047,4,NA,NA
31033,23050,1,NA,NA
31033,23088,4,NA,NA
31033,23094,3,NA,NA
31033,23098,1,NA,NA
31033,24055,1,NA,NA
31033,24062,6,NA,NA
31033,25014,1,NA,NA
31033,31003,27,NA,NA
31033,31004,4,NA,NA
31033,31005,797,NA,NA
31033,31006,8,NA,NA
31033,31012,29,NA,NA
31033,31022,146,NA,NA
31033,31033,2570,NA,NA
31033,31040,453,NA,NA
31033,31042,3,NA,NA
31033,31043,13,NA,NA
31033,32003,62,NA,NA
31033,32006,14,NA,NA
31033,32010,29,NA,NA
31033,32011,189,NA,NA
31033,32030,1,NA,NA
31033,33011,22,NA,NA
31033,33021,8,NA,NA
31033,33029,2,NA,NA
31033,33037,3,NA,NA
31033,33039,2,NA,NA
31033,33040,11,NA,NA
31033,34002,1,NA,NA
31033,34009,2,NA,NA
31033,34013,4,NA,NA
31033,34022,87,NA,NA
31033,34023,18,NA,NA
31033,34025,3,NA,NA
31033,34027,7,NA,NA
31033,34040,14,NA,NA
31033,34041,11,NA,NA
31033,34042,2,NA,NA
31033,34043,1,NA,NA
31033,35002,4,NA,NA
31033,35005,36,NA,NA
31033,35006,88,NA,NA
31033,35011,17,NA,NA
31033,35013,213,NA,NA
31033,35014,14,NA,NA
31033,35029,12,NA,NA
31033,36006,181,NA,NA
31033,36007,5,NA,NA
31033,36008,45,NA,NA
31033,36010,3,NA,NA
31033,36011,190,NA,NA
31033,36012,4,NA,NA
31033,36015,439,NA,NA
31033,36019,30,NA,NA
31033,37002,1,NA,NA
31033,37007,12,NA,NA
31033,37010,1,NA,NA
31033,37011,25,NA,NA
31033,37012,5,NA,NA
31033,37015,32,NA,NA
31033,37017,5,NA,NA
31033,37018,34,NA,NA
31033,37020,80,NA,NA
31033,38008,3,NA,NA
31033,38014,7,NA,NA
31033,38016,10,NA,NA
31033,38025,14,NA,NA
31033,41002,2,NA,NA
31033,41011,3,NA,NA
31033,41018,1,NA,NA
31033,41063,1,NA,NA
31033,42006,4,NA,NA
31033,42028,1,NA,NA
31033,43005,4,NA,NA
31033,43010,3,NA,NA
31033,44001,8,NA,NA
31033,44011,6,NA,NA
31033,44012,1,NA,NA
31033,44019,1,NA,NA
31033,44020,1,NA,NA
31033,44021,109,NA,NA
31033,44029,3,NA,NA
31033,44040,1,NA,NA
31033,44043,5,NA,NA
31033,44045,1,NA,NA
31033,44052,1,NA,NA
31033,44064,3,NA,NA
31033,44081,1,NA,NA
31033,45017,1,NA,NA
31033,45035,4,NA,NA
31033,45060,2,NA,NA
31033,45061,1,NA,NA
31033,46003,1,NA,NA
31033,46014,1,NA,NA
31033,46021,2,NA,NA
31033,53053,1,NA,NA
31033,53070,1,NA,NA
31033,54007,6,NA,NA
31033,54010,1,NA,NA
31033,57027,1,NA,NA
31033,57081,2,NA,NA
31033,57094,1,NA,NA
31033,62063,1,NA,NA
31033,71053,4,NA,NA
31033,72029,1,NA,NA
31033,72039,1,NA,NA
31033,73006,1,NA,NA
31033,73066,1,NA,NA
31033,83044,1,NA,NA
31033,92094,1,NA,NA
31040,11002,38,NA,NA
31040,11008,3,NA,NA
31040,11024,2,NA,NA
31040,11037,1,NA,NA
31040,11040,1,NA,NA
31040,11050,2,NA,NA
31040,11056,5,NA,NA
31040,12009,1,NA,NA
31040,12014,1,NA,NA
31040,12025,1,NA,NA
31040,12030,1,NA,NA
31040,12035,1,NA,NA
31040,12040,1,NA,NA
31040,13011,1,NA,NA
31040,13014,1,NA,NA
31040,13017,1,NA,NA
31040,13040,1,NA,NA
31040,21001,6,NA,NA
31040,21002,5,NA,NA
31040,21004,101,NA,NA
31040,21005,7,NA,NA
31040,21006,8,NA,NA
31040,21007,1,NA,NA
31040,21009,7,NA,NA
31040,21010,1,NA,NA
31040,21012,8,NA,NA
31040,21013,12,NA,NA
31040,21014,2,NA,NA
31040,21015,8,NA,NA
31040,21016,3,NA,NA
31040,21018,3,NA,NA
31040,21019,1,NA,NA
31040,23002,1,NA,NA
31040,23003,5,NA,NA
31040,23016,2,NA,NA
31040,23025,2,NA,NA
31040,23044,1,NA,NA
31040,23047,3,NA,NA
31040,23050,1,NA,NA
31040,23077,1,NA,NA
31040,23081,1,NA,NA
31040,23086,1,NA,NA
31040,23088,2,NA,NA
31040,23094,11,NA,NA
31040,23102,2,NA,NA
31040,24055,1,NA,NA
31040,24062,10,NA,NA
31040,24104,2,NA,NA
31040,25050,1,NA,NA
31040,25105,1,NA,NA
31040,31003,66,NA,NA
31040,31004,35,NA,NA
31040,31005,2291,NA,NA
31040,31006,20,NA,NA
31040,31012,136,NA,NA
31040,31022,374,NA,NA
31040,31033,441,NA,NA
31040,31040,2311,NA,NA
31040,31042,9,NA,NA
31040,31043,74,NA,NA
31040,32003,25,NA,NA
31040,32006,9,NA,NA
31040,32010,24,NA,NA
31040,32011,54,NA,NA
31040,33011,11,NA,NA
31040,33021,3,NA,NA
31040,33029,3,NA,NA
31040,33040,11,NA,NA
31040,34002,3,NA,NA
31040,34003,1,NA,NA
31040,34009,4,NA,NA
31040,34013,4,NA,NA
31040,34022,59,NA,NA
31040,34023,4,NA,NA
31040,34025,3,NA,NA
31040,34027,8,NA,NA
31040,34040,7,NA,NA
31040,34041,13,NA,NA
31040,34042,5,NA,NA
31040,35002,3,NA,NA
31040,35005,32,NA,NA
31040,35006,85,NA,NA
31040,35011,13,NA,NA
31040,35013,276,NA,NA
31040,35014,22,NA,NA
31040,35029,34,NA,NA
31040,36006,54,NA,NA
31040,36007,6,NA,NA
31040,36008,22,NA,NA
31040,36010,1,NA,NA
31040,36011,62,NA,NA
31040,36012,1,NA,NA
31040,36015,180,NA,NA
31040,36019,8,NA,NA
31040,37002,3,NA,NA
31040,37007,4,NA,NA
31040,37010,2,NA,NA
31040,37011,13,NA,NA
31040,37012,4,NA,NA
31040,37015,38,NA,NA
31040,37017,5,NA,NA
31040,37018,34,NA,NA
31040,37020,38,NA,NA
31040,38008,2,NA,NA
31040,38014,16,NA,NA
31040,38016,21,NA,NA
31040,38025,15,NA,NA
31040,41002,5,NA,NA
31040,41011,2,NA,NA
31040,41018,3,NA,NA
31040,41027,1,NA,NA
31040,41048,1,NA,NA
31040,41063,1,NA,NA
31040,41081,1,NA,NA
31040,41082,1,NA,NA
31040,42006,3,NA,NA
31040,42008,1,NA,NA
31040,42025,3,NA,NA
31040,43005,1,NA,NA
31040,43010,12,NA,NA
31040,43018,1,NA,NA
31040,44001,13,NA,NA
31040,44011,7,NA,NA
31040,44019,6,NA,NA
31040,44021,169,NA,NA
31040,44029,3,NA,NA
31040,44036,2,NA,NA
31040,44040,5,NA,NA
31040,44043,9,NA,NA
31040,44048,1,NA,NA
31040,44049,1,NA,NA
31040,44052,3,NA,NA
31040,44064,4,NA,NA
31040,44080,1,NA,NA
31040,44081,3,NA,NA
31040,45017,1,NA,NA
31040,45035,5,NA,NA
31040,45060,2,NA,NA
31040,46003,1,NA,NA
31040,46013,2,NA,NA
31040,46014,3,NA,NA
31040,46021,3,NA,NA
31040,46025,1,NA,NA
31040,54007,3,NA,NA
31040,55023,1,NA,NA
31040,57027,1,NA,NA
31040,57081,1,NA,NA
31040,62063,2,NA,NA
31040,71016,1,NA,NA
31040,71034,1,NA,NA
31040,71053,2,NA,NA
31040,72039,1,NA,NA
31042,11002,6,NA,NA
31042,11024,1,NA,NA
31042,11025,1,NA,NA
31042,11056,1,NA,NA
31042,13008,1,NA,NA
31042,13053,1,NA,NA
31042,21001,2,NA,NA
31042,21004,15,NA,NA
31042,21005,1,NA,NA
